Project Name,Package Name,Class Name,ATFD,WMC,TCC,LOC,Avgloc,God Class (Case 5)
jfreechart-1.0.19,org.jfree.chart.block,CenterArrangement,5,22,0.0,134,151,No
jfreechart-1.0.19,org.jfree.chart.block,ColorBlock,3,3,0.0,54,151,No
jfreechart-1.0.19,org.jfree.chart.block,ColumnArrangement,5,35,0.0,198,151,No
jfreechart-1.0.19,org.jfree.chart.block,EmptyBlock,3,0,0.0,27,151,No
jfreechart-1.0.19,org.jfree.chart.block,EntityBlockParams,2,0,0.0,3,150,No
jfreechart-1.0.19,org.jfree.chart.block,EntityBlockResult,2,0,0.0,3,149,No
jfreechart-1.0.19,org.jfree.chart.block,FlowArrangement,5,38,0.0,224,149,No
jfreechart-1.0.19,org.jfree.chart.block,GridArrangement,5,44,0.0,237,150,No
jfreechart-1.0.19,org.jfree.chart.block,LabelBlock,6,13,0.0,153,150,No
jfreechart-1.0.19,org.jfree.chart.block,LengthConstraintType,1,6,0.0,43,149,No
jfreechart-1.0.19,org.jfree.chart.block,LineBorder,3,10,0.0,98,149,No
jfreechart-1.0.19,org.jfree.chart.block,RectangleConstraint,1,16,0.0,143,149,No
jfreechart-1.0.19,org.jfree.chart.block,AbstractBlockTest,4,0,0.0,71,149,No
jfreechart-1.0.19,org.jfree.chart.block,BlockBorderTest,2,0,0.0,36,148,No
jfreechart-1.0.19,org.jfree.chart.block,BlockContainerTest,6,0,0.0,33,148,No
jfreechart-1.0.19,org.jfree.chart.block,BorderArrangementTest,7,0,0.0,513,149,No
jfreechart-1.0.19,org.jfree.chart.block,ColorBlockTest,2,0,0.0,51,149,No
jfreechart-1.0.19,org.jfree.chart.block,ColumnArrangementTest,3,0,0.0,47,148,No
jfreechart-1.0.19,org.jfree.chart.block,EmptyBlockTest,2,0,0.0,37,148,No
jfreechart-1.0.19,org.jfree.chart.block,FlowArrangementTest,2,0,0.0,47,147,No
jfreechart-1.0.19,org.jfree.chart.block,GridArrangementTest,7,0,0.0,171,148,No
jfreechart-1.0.19,org.jfree.chart.block,LabelBlockTest,2,0,0.0,63,147,No
jfreechart-1.0.19,org.jfree.chart.block,LineBorderTest,1,0,0.0,42,147,No
jfreechart-1.0.19,org.jfree.chart.block,RectangleConstraintTest,2,0,0.0,64,146,No
jfreechart-1.0.19,org.jfree.chart.fx.interaction,AbstractMouseHandlerFX,0,7,0.0,53,146,No
jfreechart-1.0.19,org.jfree.chart.fx.interaction,AnchorHandlerFX,1,2,0.0,20,145,No
jfreechart-1.0.19,org.jfree.chart.fx.interaction,ChartMouseEventFX,1,0,0.0,20,145,No
jfreechart-1.0.19,org.jfree.chart.fx.interaction,ChartMouseListenerFX,1,0,0.0,4,144,No
jfreechart-1.0.19,org.jfree.chart.fx.interaction,DispatchHandlerFX,2,2,0.0,25,144,No
jfreechart-1.0.19,org.jfree.chart.fx.interaction,package-info,0,0,0.0,0,143,No
jfreechart-1.0.19,org.jfree.chart.fx.interaction,PanHandlerFX,1,13,0.0,63,143,No
jfreechart-1.0.19,org.jfree.chart.fx.interaction,ScrollHandlerFX,1,9,0.0,49,142,No
jfreechart-1.0.19,org.jfree.chart.fx.interaction,TooltipHandlerFX,1,4,0.0,29,142,No
jfreechart-1.0.19,org.jfree.chart.fx.interaction,ZoomHandlerFX,1,28,0.0,147,142,No
jfreechart-1.0.19,org.jfree.data.contour,ContourDataset,1,0,0.0,11,141,No
jfreechart-1.0.19,org.jfree.data.contour,DefaultContourDataset,1,38,0.0,222,142,No
jfreechart-1.0.19,org.jfree.data.contour,NonGridContourDataset,2,16,0.0,104,141,No
jfreechart-1.0.19,org.jfree.data.resources,DataPackageResources,0,0,0.0,5,141,No
jfreechart-1.0.19,org.jfree.data.resources,DataPackageResources_de,1,0,0.0,5,140,No
jfreechart-1.0.19,org.jfree.data.resources,DataPackageResources_es,1,0,0.0,5,140,No
jfreechart-1.0.19,org.jfree.data.resources,DataPackageResources_fr,1,0,0.0,5,139,No
jfreechart-1.0.19,org.jfree.data.resources,DataPackageResources_pl,1,0,0.0,5,139,No
jfreechart-1.0.19,org.jfree.data.resources,DataPackageResources_ru,1,0,0.0,5,138,No
jfreechart-1.0.19,org.jfree.chart.renderer,AbstractRenderer,1,250,0.0,1455,143,No
jfreechart-1.0.19,org.jfree.chart.renderer,AreaRendererEndType,0,6,0.0,42,143,No
jfreechart-1.0.19,org.jfree.chart.renderer,DefaultPolarItemRenderer,2,57,0.0,456,144,No
jfreechart-1.0.19,org.jfree.chart.renderer,GrayPaintScale,1,7,0.0,75,144,No
jfreechart-1.0.19,org.jfree.chart.renderer,LookupPaintScale,1,24,0.0,164,144,No
jfreechart-1.0.19,org.jfree.chart.renderer,NotOutlierException,3,0,0.0,5,144,No
jfreechart-1.0.19,org.jfree.chart.renderer,Outlier,0,7,0.0,67,143,No
jfreechart-1.0.19,org.jfree.chart.renderer,OutlierList,1,3,0.0,46,143,No
jfreechart-1.0.19,org.jfree.chart.renderer,OutlierListCollection,2,6,0.0,48,142,No
jfreechart-1.0.19,org.jfree.chart.renderer,PaintScale,0,0,0.0,5,142,No
jfreechart-1.0.19,org.jfree.chart.renderer,PolarItemRenderer,0,0,0.0,22,141,No
jfreechart-1.0.19,org.jfree.chart.renderer,RendererState,0,2,0.0,18,141,No
jfreechart-1.0.19,org.jfree.chart.renderer,RendererUtilities,0,35,0.0,149,141,No
jfreechart-1.0.19,org.jfree.chart.renderer,WaferMapRenderer,1,35,0.0,184,141,No
jfreechart-1.0.19,org.jfree.chart.renderer,AbstractRendererTest,2,73,0.0,650,143,No
jfreechart-1.0.19,org.jfree.chart.renderer,AreaRendererEndTypeTest,1,0,0.0,18,143,No
jfreechart-1.0.19,org.jfree.chart.renderer,DefaultPolarItemRendererTest,2,0,0.0,40,142,No
jfreechart-1.0.19,org.jfree.chart.renderer,GrayPaintScaleTest,2,0,0.0,58,142,No
jfreechart-1.0.19,org.jfree.chart.renderer,LookupPaintScaleTest,2,0,0.0,101,142,No
jfreechart-1.0.19,org.jfree.chart.renderer,OutlierTest,1,0,0.0,39,141,No
jfreechart-1.0.19,org.jfree.chart.renderer,RendererChangeDetector,0,6,0.0,15,141,No
jfreechart-1.0.19,org.jfree.chart.renderer,RendererUtilitiesTest,1,0,0.0,339,142,No
jfreechart-1.0.19,org.jfree.experimental.chart.swt.editor,SWTAxisEditor,1,12,0.0,184,142,No
jfreechart-1.0.19,org.jfree.experimental.chart.swt.editor,SWTChartEditor,3,4,0.0,69,142,No
jfreechart-1.0.19,org.jfree.experimental.chart.swt.editor,SWTNumberAxisEditor,1,12,0.0,111,141,No
jfreechart-1.0.19,org.jfree.experimental.chart.swt.editor,SWTOtherEditor,0,1,0.0,53,141,No
jfreechart-1.0.19,org.jfree.experimental.chart.swt.editor,SWTPlotAppearanceEditor,1,10,0.0,153,141,No
jfreechart-1.0.19,org.jfree.experimental.chart.swt.editor,SWTPlotEditor,2,16,0.0,96,141,No
jfreechart-1.0.19,org.jfree.experimental.chart.swt.editor,SWTStrokeCanvas,0,3,0.0,40,141,No
jfreechart-1.0.19,org.jfree.experimental.chart.swt.editor,SWTTitleEditor,0,9,0.0,130,141,No
jfreechart-1.0.19,org.jfree.chart.fx.demo,BarChartFXDemo1,0,0,0.0,48,140,No
jfreechart-1.0.19,org.jfree.chart.fx.demo,package-info,0,0,0.0,0,140,No
jfreechart-1.0.19,org.jfree.chart.fx.demo,PieChartFXDemo1,0,0,0.0,70,139,No
