Project Name,Package Name,Class Name,ATFD,WMC,TCC,LOC,Avgloc,God Class (Case 5)
jgrapht-0.8.1,org.jgrapht.util,ModifiableInteger,0,7,0.0,75,99,No
jgrapht-0.8.1,org.jgrapht.util,PrefetchIterator,0,9,0.0,82,99,No
jgrapht-0.8.1,org.jgrapht.util,TypeUtil,0,0,0.0,8,97,No
jgrapht-0.8.1,org.jgrapht.util,WeightCombiner,0,0,0.0,39,96,No
jgrapht-0.8.1,org.jgrapht.util,AllUtilTests,4,1,0.0,12,94,No
jgrapht-0.8.1,org.jgrapht.util,FibonacciHeapTest,2,3,0.0,39,93,No
jgrapht-0.8.1,org.jgrapht.util,PrefetchIteratorTest,1,4,0.0,80,93,No
jgrapht-0.8.1,org.jgrapht.util,StopWatch,0,2,0.0,23,92,No
jgrapht-0.8.1,org.jgrapht.graph,AbstractBaseGraph,4,107,0.0,619,101,Yes
jgrapht-0.8.1,org.jgrapht.graph,AbstractGraph,2,21,0.0,90,101,No
jgrapht-0.8.1,org.jgrapht.graph,AsUndirectedGraph,2,2,0.0,69,100,No
jgrapht-0.8.1,org.jgrapht.graph,AsUnweightedDirectedGraph,2,0,0.0,15,99,No
jgrapht-0.8.1,org.jgrapht.graph,AsUnweightedGraph,1,0,0.0,14,97,No
jgrapht-0.8.1,org.jgrapht.graph,AsWeightedGraph,1,3,0.0,33,96,No
jgrapht-0.8.1,org.jgrapht.graph,ClassBasedEdgeFactory,0,0,0.0,19,95,No
jgrapht-0.8.1,org.jgrapht.graph,ClassBasedVertexFactory,0,0,0.0,17,94,No
jgrapht-0.8.1,org.jgrapht.graph,DefaultDirectedGraph,2,0,0.0,14,93,No
jgrapht-0.8.1,org.jgrapht.graph,DefaultDirectedWeightedGraph,2,0,0.0,14,91,No
jgrapht-0.8.1,org.jgrapht.graph,DefaultEdge,1,0,0.0,17,90,No
jgrapht-0.8.1,org.jgrapht.graph,DefaultGraphMapping,0,6,0.0,57,90,No
jgrapht-0.8.1,org.jgrapht.graph,DefaultListenableGraph,1,23,0.0,235,92,No
jgrapht-0.8.1,org.jgrapht.graph,DefaultWeightedEdge,1,0,0.0,10,91,No
jgrapht-0.8.1,org.jgrapht.graph,DirectedGraphUnion,1,6,0.0,49,90,No
jgrapht-0.8.1,org.jgrapht.graph,DirectedMaskSubgraph,3,0,0.0,11,89,No
jgrapht-0.8.1,org.jgrapht.graph,DirectedMultigraph,3,0,0.0,14,88,No
jgrapht-0.8.1,org.jgrapht.graph,DirectedPseudograph,3,0,0.0,14,87,No
jgrapht-0.8.1,org.jgrapht.graph,DirectedSubgraph,1,8,0.0,57,87,No
jgrapht-0.8.1,org.jgrapht.graph,DirectedWeightedMultigraph,4,0,0.0,14,86,No
jgrapht-0.8.1,org.jgrapht.graph,DirectedWeightedSubgraph,2,0,0.0,13,85,No
jgrapht-0.8.1,org.jgrapht.graph,EdgeReversedGraph,2,0,0.0,61,84,No
jgrapht-0.8.1,org.jgrapht.graph,EdgeSetFactory,0,0,0.0,4,83,No
jgrapht-0.8.1,org.jgrapht.graph,GraphDelegator,1,1,0.0,112,84,No
jgrapht-0.8.1,org.jgrapht.graph,GraphPathImpl,0,0,0.0,46,83,No
jgrapht-0.8.1,org.jgrapht.graph,GraphUnion,1,20,0.0,162,84,No
jgrapht-0.8.1,org.jgrapht.graph,IntrusiveEdge,1,0,0.0,16,83,No
jgrapht-0.8.1,org.jgrapht.graph,ListenableDirectedGraph,2,0,0.0,14,83,No
jgrapht-0.8.1,org.jgrapht.graph,ListenableDirectedWeightedGraph,3,0,0.0,14,82,No
jgrapht-0.8.1,org.jgrapht.graph,ListenableUndirectedGraph,2,0,0.0,14,81,No
jgrapht-0.8.1,org.jgrapht.graph,ListenableUndirectedWeightedGraph,3,0,0.0,14,80,No
jgrapht-0.8.1,org.jgrapht.graph,MaskEdgeSet,3,3,0.0,65,80,No
jgrapht-0.8.1,org.jgrapht.graph,MaskFunctor,0,0,0.0,5,79,No
jgrapht-0.8.1,org.jgrapht.graph,MaskSubgraph,5,4,0.0,146,80,No
jgrapht-0.8.1,org.jgrapht.graph,MaskVertexSet,3,3,0.0,53,80,No
jgrapht-0.8.1,org.jgrapht.graph,Multigraph,2,0,0.0,14,79,No
jgrapht-0.8.1,org.jgrapht.graph,ParanoidGraph,1,6,0.0,35,78,No
jgrapht-0.8.1,org.jgrapht.graph,Pseudograph,2,0,0.0,14,78,No
jgrapht-0.8.1,org.jgrapht.graph,SimpleDirectedGraph,2,0,0.0,14,77,No
jgrapht-0.8.1,org.jgrapht.graph,SimpleDirectedWeightedGraph,2,0,0.0,14,76,No
jgrapht-0.8.1,org.jgrapht.graph,SimpleGraph,2,0,0.0,14,76,No
jgrapht-0.8.1,org.jgrapht.graph,SimpleWeightedGraph,2,0,0.0,14,75,No
jgrapht-0.8.1,org.jgrapht.graph,Subgraph,1,34,0.0,240,77,No
jgrapht-0.8.1,org.jgrapht.graph,UndirectedGraphUnion,1,0,0.0,24,76,No
jgrapht-0.8.1,org.jgrapht.graph,UndirectedMaskSubgraph,3,0,0.0,11,76,No
jgrapht-0.8.1,org.jgrapht.graph,UndirectedSubgraph,1,3,0.0,27,75,No
jgrapht-0.8.1,org.jgrapht.graph,UndirectedWeightedSubgraph,2,0,0.0,13,74,No
jgrapht-0.8.1,org.jgrapht.graph,UnmodifiableDirectedGraph,1,3,0.0,10,74,No
jgrapht-0.8.1,org.jgrapht.graph,UnmodifiableGraph,1,3,0.0,47,74,No
jgrapht-0.8.1,org.jgrapht.graph,UnmodifiableUndirectedGraph,1,3,0.0,10,73,No
jgrapht-0.8.1,org.jgrapht.graph,WeightedMultigraph,2,0,0.0,14,72,No
jgrapht-0.8.1,org.jgrapht.graph,WeightedPseudograph,2,0,0.0,14,72,No
jgrapht-0.8.1,org.jgrapht.graph,AllGraphTests,12,0,0.0,19,71,No
jgrapht-0.8.1,org.jgrapht.graph,AsUndirectedGraphTest,3,0,0.0,90,72,No
jgrapht-0.8.1,org.jgrapht.graph,AsUnweightedGraphTest,5,0,0.0,68,71,No
jgrapht-0.8.1,org.jgrapht.graph,AsWeightedGraphTest,5,0,0.0,70,71,No
jgrapht-0.8.1,org.jgrapht.graph,CloneTest,3,2,0.0,61,71,No
jgrapht-0.8.1,org.jgrapht.graph,DefaultDirectedGraphTest,5,0,0.0,104,72,No
jgrapht-0.8.1,org.jgrapht.graph,GenericGraphsTest,5,0,0.0,159,72,No
jgrapht-0.8.1,org.jgrapht.graph,ListenableGraphTest,2,0,0.0,119,73,No
jgrapht-0.8.1,org.jgrapht.graph,SerializationTest,3,0,0.0,48,73,No
jgrapht-0.8.1,org.jgrapht.graph,SimpleDirectedGraphTest,3,3,0.0,302,75,No
jgrapht-0.8.1,org.jgrapht.graph,SubgraphTest,5,2,0.0,83,75,No
jgrapht-0.8.1,org.jgrapht.traverse,AbstractGraphIterator,1,6,0.0,78,75,No
jgrapht-0.8.1,org.jgrapht.traverse,BreadthFirstIterator,1,0,0.0,29,74,No
jgrapht-0.8.1,org.jgrapht.traverse,ClosestFirstIterator,3,14,0.0,133,75,No
jgrapht-0.8.1,org.jgrapht.traverse,CrossComponentIterator,2,44,0.0,238,76,No
jgrapht-0.8.1,org.jgrapht.traverse,DepthFirstIterator,1,7,0.0,70,76,No
jgrapht-0.8.1,org.jgrapht.traverse,GraphIterator,0,0,0.0,10,75,No
jgrapht-0.8.1,org.jgrapht.traverse,TopologicalOrderIterator,1,15,0.0,108,76,No
jgrapht-0.8.1,org.jgrapht.traverse,AbstractGraphIteratorTest,5,6,0.0,114,76,No
jgrapht-0.8.1,org.jgrapht.traverse,AllTraverseTests,9,0,0.0,16,76,No
jgrapht-0.8.1,org.jgrapht.traverse,BreadthFirstIteratorTest,4,0,0.0,21,75,No
jgrapht-0.8.1,org.jgrapht.traverse,ClosestFirstIteratorTest,4,4,0.0,49,75,No
jgrapht-0.8.1,org.jgrapht.traverse,DepthFirstIteratorTest,4,1,0.0,77,75,No
jgrapht-0.8.1,org.jgrapht.traverse,IgnoreDirectionTest,4,0,0.0,27,75,No
jgrapht-0.8.1,org.jgrapht.traverse,TopologicalOrderIteratorTest,1,3,0.0,64,74,No
jgrapht-0.8.1,org.jgrapht.generate,CompleteBipartiteGraphGenerator,1,6,0.0,40,74,No
jgrapht-0.8.1,org.jgrapht.generate,CompleteGraphGenerator,1,6,0.0,40,74,No
jgrapht-0.8.1,org.jgrapht.generate,EmptyGraphGenerator,1,2,0.0,21,74,No
jgrapht-0.8.1,org.jgrapht.generate,GraphGenerator,0,0,0.0,7,73,No
jgrapht-0.8.1,org.jgrapht.generate,HyperCubeGraphGenerator,1,7,0.0,39,73,No
jgrapht-0.8.1,org.jgrapht.generate,LinearGraphGenerator,1,6,0.0,36,73,No
jgrapht-0.8.1,org.jgrapht.generate,RandomGraphGenerator,1,18,0.0,136,73,No
jgrapht-0.8.1,org.jgrapht.generate,RingGraphGenerator,2,2,0.0,28,73,No
jgrapht-0.8.1,org.jgrapht.generate,ScaleFreeGraphGenerator,1,8,0.0,64,73,No
jgrapht-0.8.1,org.jgrapht.generate,StarGraphGenerator,1,5,0.0,35,72,No
jgrapht-0.8.1,org.jgrapht.generate,WheelGraphGenerator,2,6,0.0,53,72,No
jgrapht-0.8.1,org.jgrapht.generate,AllGenerateTests,4,0,0.0,13,72,No
jgrapht-0.8.1,org.jgrapht.generate,GraphGeneratorTest,10,4,0.0,169,72,No
jgrapht-0.8.1,org.jgrapht.generate,RandomGraphGeneratorTest,3,2,0.0,56,72,No
jgrapht-0.8.1,org.jgrapht.alg,AbstractPathElement,0,1,0.0,62,72,No
jgrapht-0.8.1,org.jgrapht.alg,AbstractPathElementList,1,5,0.0,65,72,No
jgrapht-0.8.1,org.jgrapht.alg,BellmanFordIterator,2,17,0.0,198,73,No
jgrapht-0.8.1,org.jgrapht.alg,BellmanFordPathElement,2,2,0.0,48,73,No
jgrapht-0.8.1,org.jgrapht.alg,BellmanFordShortestPath,2,6,0.0,94,73,No
jgrapht-0.8.1,org.jgrapht.alg,BiconnectivityInspector,1,4,0.0,46,73,No
jgrapht-0.8.1,org.jgrapht.alg,BlockCutpointGraph,0,17,0.0,195,74,No
jgrapht-0.8.1,org.jgrapht.alg,BronKerboschCliqueFinder,0,16,0.0,89,74,No
jgrapht-0.8.1,org.jgrapht.alg,ChromaticNumber,0,5,0.0,38,73,No
jgrapht-0.8.1,org.jgrapht.alg,ConnectivityInspector,1,5,0.0,102,74,No
jgrapht-0.8.1,org.jgrapht.alg,CycleDetector,2,16,0.0,113,74,No
jgrapht-0.8.1,org.jgrapht.alg,DijkstraShortestPath,0,9,0.0,89,74,No
jgrapht-0.8.1,org.jgrapht.alg,DirectedNeighborIndex,1,8,0.0,85,74,No
jgrapht-0.8.1,org.jgrapht.alg,EdmondsKarpMaximumFlow,0,27,0.0,202,75,No
jgrapht-0.8.1,org.jgrapht.alg,EulerianCircuit,1,10,0.0,52,75,No
jgrapht-0.8.1,org.jgrapht.alg,FloydWarshallShortestPaths,0,10,0.0,55,75,No
jgrapht-0.8.1,org.jgrapht.alg,HamiltonianCycle,0,5,0.0,36,74,No
jgrapht-0.8.1,org.jgrapht.alg,KShortestPaths,2,11,0.0,120,75,No
jgrapht-0.8.1,org.jgrapht.alg,KShortestPathsIterator,3,15,0.0,153,75,No
jgrapht-0.8.1,org.jgrapht.alg,NeighborIndex,1,21,0.0,118,75,No
jgrapht-0.8.1,org.jgrapht.alg,RankingPathElement,2,0,0.0,27,75,No
jgrapht-0.8.1,org.jgrapht.alg,RankingPathElementList,3,25,0.0,169,76,No
jgrapht-0.8.1,org.jgrapht.alg,StrongConnectivityInspector,1,24,0.0,202,76,No
jgrapht-0.8.1,org.jgrapht.alg,TransitiveClosure,0,8,0.0,47,76,No
jgrapht-0.8.1,org.jgrapht.alg,VertexCovers,0,2,0.0,35,76,No
jgrapht-0.8.1,org.jgrapht.alg,AllAlgTests,31,0,0.0,29,76,No
jgrapht-0.8.1,org.jgrapht.alg,BellmanFordShortestPathTest,2,0,0.0,60,76,No
jgrapht-0.8.1,org.jgrapht.alg,BiconnectedGraph,0,0,0.0,30,75,No
jgrapht-0.8.1,org.jgrapht.alg,BiconnectivityInspectorTest,3,0,0.0,40,75,No
jgrapht-0.8.1,org.jgrapht.alg,BlockCutpointGraphTest,3,5,0.0,75,75,No
jgrapht-0.8.1,org.jgrapht.alg,BronKerboschCliqueFinderTest,1,0,0.0,85,75,No
jgrapht-0.8.1,org.jgrapht.alg,ChromaticNumberTest,1,0,0.0,31,75,No
jgrapht-0.8.1,org.jgrapht.alg,ConnectivityInspectorTest,2,3,0.0,223,76,No
jgrapht-0.8.1,org.jgrapht.alg,CycleDetectorTest,1,2,0.0,96,76,No
jgrapht-0.8.1,org.jgrapht.alg,DijkstraShortestPathTest,2,0,0.0,39,76,No
jgrapht-0.8.1,org.jgrapht.alg,EdmondsKarpMaximumFlowTest,1,11,0.0,196,76,No
jgrapht-0.8.1,org.jgrapht.alg,EulerianCircuitTest,1,0,0.0,34,76,No
jgrapht-0.8.1,org.jgrapht.alg,FloydWarshallShortestPathsTest,2,5,0.0,62,76,No
jgrapht-0.8.1,org.jgrapht.alg,HamiltonianCycleTest,1,0,0.0,28,76,No
jgrapht-0.8.1,org.jgrapht.alg,KShortestPathCompleteGraph4,0,0,0.0,40,76,No
jgrapht-0.8.1,org.jgrapht.alg,KShortestPathCompleteGraph5,0,0,0.0,53,75,No
jgrapht-0.8.1,org.jgrapht.alg,KShortestPathCompleteGraph6,0,0,0.0,69,75,No
jgrapht-0.8.1,org.jgrapht.alg,KShortestPathCostTest,3,5,0.0,108,76,No
jgrapht-0.8.1,org.jgrapht.alg,KShortestPathKValuesTest,4,12,0.0,84,76,No
jgrapht-0.8.1,org.jgrapht.alg,KSPExampleGraph,0,0,0.0,49,75,No
jgrapht-0.8.1,org.jgrapht.alg,KSPExampleTest,2,0,0.0,31,75,No
jgrapht-0.8.1,org.jgrapht.alg,NeighborIndexTest,2,0,0.0,65,75,No
jgrapht-0.8.1,org.jgrapht.alg,NotBiconnectedGraph,1,0,0.0,30,75,No
jgrapht-0.8.1,org.jgrapht.alg,Picture1Graph,0,0,0.0,65,75,No
jgrapht-0.8.1,org.jgrapht.alg,ShortestPathTestCase,2,2,0.0,76,75,No
jgrapht-0.8.1,org.jgrapht.alg,TransitiveClosureTest,1,4,0.0,59,75,No
jgrapht-0.8.1,org.jgrapht.alg,VertexCoversTest,1,6,0.0,52,75,No
jgrapht-0.8.1,org.jgrapht.experimental.equivalence,EquivalenceComparator,0,0,0.0,9,74,No
jgrapht-0.8.1,org.jgrapht.experimental.equivalence,EquivalenceComparatorChain,1,0,0.0,5,74,No
jgrapht-0.8.1,org.jgrapht.experimental.equivalence,EquivalenceComparatorChainBase,2,5,0.0,59,74,No
jgrapht-0.8.1,org.jgrapht.experimental.equivalence,EquivalenceSet,1,2,0.0,82,74,No
jgrapht-0.8.1,org.jgrapht.experimental.equivalence,EquivalenceSetCreator,2,14,0.0,107,74,No
jgrapht-0.8.1,org.jgrapht.experimental.equivalence,UniformEquivalenceComparator,1,1,0.0,16,74,No
jgrapht-0.8.1,org.jgrapht.experimental.equivalence,EquivalenceGroupCreatorTest,6,5,0.0,68,74,No
jgrapht-0.8.1,org.jgrapht,DirectedGraph,1,0,0.0,8,73,No
jgrapht-0.8.1,org.jgrapht,EdgeFactory,1,0,0.0,4,73,No
jgrapht-0.8.1,org.jgrapht,Graph,2,0,0.0,24,73,No
jgrapht-0.8.1,org.jgrapht,GraphHelper,2,0,0.0,4,73,No
jgrapht-0.8.1,org.jgrapht,GraphMapping,1,0,0.0,5,72,No
jgrapht-0.8.1,org.jgrapht,GraphPath,2,0,0.0,8,72,No
jgrapht-0.8.1,org.jgrapht,Graphs,6,22,0.0,160,72,No
jgrapht-0.8.1,org.jgrapht,ListenableGraph,1,0,0.0,8,72,No
jgrapht-0.8.1,org.jgrapht,UndirectedGraph,1,0,0.0,5,72,No
jgrapht-0.8.1,org.jgrapht,VertexFactory,1,0,0.0,4,71,No
jgrapht-0.8.1,org.jgrapht,WeightedGraph,1,0,0.0,6,71,No
jgrapht-0.8.1,org.jgrapht,AllTests,1,1,0.0,36,71,No
jgrapht-0.8.1,org.jgrapht,EnhancedTestCase,1,0,0.0,20,71,No
jgrapht-0.8.1,org.jgrapht.demo,CompleteGraphDemo,0,8,0.0,56,71,No
jgrapht-0.8.1,org.jgrapht.demo,HelloJGraphT,0,0,0.0,49,71,No
jgrapht-0.8.1,org.jgrapht.demo,JGraphAdapterDemo,0,1,0.0,87,71,No
jgrapht-0.8.1,org.jgrapht.demo,PerformanceDemo,0,4,0.0,68,71,No
jgrapht-0.8.1,org.jgrapht.experimental.alg.color,BrownBacktrackColoring,0,11,0.0,66,71,No
jgrapht-0.8.1,org.jgrapht.experimental.alg.color,GreedyColoring,0,25,0.0,153,71,No
jgrapht-0.8.1,org.jgrapht.experimental.alg,ApproximationAlgorithm,0,0,0.0,6,71,No
jgrapht-0.8.1,org.jgrapht.experimental.alg,ExactAlgorithm,0,0,0.0,4,70,No
jgrapht-0.8.1,org.jgrapht.experimental.alg,IntArrayGraphAlgorithm,0,3,0.0,27,70,No
jgrapht-0.8.1,org.jgrapht.event,ConnectedComponentTraversalEvent,0,0,0.0,17,70,No
jgrapht-0.8.1,org.jgrapht.event,EdgeTraversalEvent,0,0,0.0,15,70,No
jgrapht-0.8.1,org.jgrapht.event,GraphChangeEvent,0,0,0.0,15,69,No
jgrapht-0.8.1,org.jgrapht.event,GraphEdgeChangeEvent,1,0,0.0,19,69,No
jgrapht-0.8.1,org.jgrapht.event,GraphListener,2,0,0.0,6,69,No
jgrapht-0.8.1,org.jgrapht.event,GraphVertexChangeEvent,1,0,0.0,19,69,No
jgrapht-0.8.1,org.jgrapht.event,TraversalListener,3,0,0.0,9,68,No
jgrapht-0.8.1,org.jgrapht.event,TraversalListenerAdapter,4,0,0.0,20,68,No
jgrapht-0.8.1,org.jgrapht.event,VertexSetListener,2,0,0.0,6,68,No
jgrapht-0.8.1,org.jgrapht.event,VertexTraversalEvent,0,0,0.0,15,68,No
jgrapht-0.8.1,org.jgrapht.experimental.touchgraph,SimpleTouchgraphApplet,1,0,0.0,50,68,No
jgrapht-0.8.1,org.jgrapht.experimental.touchgraph,TouchgraphConverter,0,7,0.0,35,68,No
jgrapht-0.8.1,org.jgrapht.experimental.touchgraph,TouchgraphPanel,1,2,0.0,54,68,No
jgrapht-0.8.1,org.jgrapht.alg.util,VertexDegreeComparator,0,3,0.0,34,67,No
