Project Name,Package Name,Class Name,ATFD,WMC,TCC,LOC,Avgloc,God Class (Case 5)
junit4,org.junit.tests.experimental.theories.runner,WhenNoParametersMatch,0,0,0.0,28,63,No
junit4,org.junit.tests.experimental.theories.runner,WithAutoGeneratedDataPoints,0,6,0.0,44,62,No
junit4,org.junit.tests.experimental.theories.runner,WithDataPointMethod,0,1,0.0,73,63,No
junit4,org.junit.tests.experimental.theories.runner,WithExtendedParameterSources,0,0,0.0,131,64,No
junit4,org.junit.tests.experimental.theories.runner,WithNamedDataPoints,0,4,0.0,41,64,No
junit4,org.junit.tests.experimental.theories.runner,WithOnlyTestAnnotations,0,1,0.0,55,63,No
junit4,org.junit.tests.experimental.theories.runner,WithParameterSupplier,0,1,0.0,102,64,No
junit4,org.junit.tests.experimental.theories.runner,WithUnresolvedGenericTypeVariablesOnTheoryParms,0,1,0.0,133,66,No
junit4,org.junit.experimental.categories,Categories,1,25,0.0,206,68,No
junit4,org.junit.experimental.categories,Category,2,0,0.0,6,67,No
junit4,org.junit.experimental.categories,CategoryFilterFactory,2,1,0.0,18,66,No
junit4,org.junit.experimental.categories,CategoryValidator,1,7,0.0,23,65,No
junit4,org.junit.experimental.categories,ExcludeCategories,3,0,0.0,18,64,No
junit4,org.junit.experimental.categories,IncludeCategories,3,0,0.0,18,64,No
junit4,org.junit.experimental.categories,AllCategoriesTests,10,0,0.0,11,63,No
junit4,org.junit.experimental.categories,CategoriesAndParameterizedTest,2,0,0.0,93,63,No
junit4,org.junit.experimental.categories,CategoryFilterFactoryTest,2,0,0.0,39,63,No
junit4,org.junit.experimental.categories,CategoryTest,2,1,0.0,440,69,No
junit4,org.junit.experimental.categories,CategoryValidatorTest,3,0,0.0,57,69,No
junit4,org.junit.experimental.categories,JavadocTest,2,0,0.0,48,69,No
junit4,org.junit.experimental.categories,MultiCategoryTest,3,0,0.0,124,69,No
junit4,org.junit.tests.manipulation,AllManipulationTests,6,0,0.0,11,68,No
junit4,org.junit.tests.manipulation,AlphanumericOrdering,2,0,0.0,7,68,No
junit4,org.junit.tests.manipulation,ComparatorBasedOrdering,0,0,0.0,12,67,No
junit4,org.junit.tests.manipulation,Comparators,0,0,0.0,7,66,No
junit4,org.junit.tests.manipulation,FilterableTest,0,0,0.0,38,65,No
junit4,org.junit.tests.manipulation,FilterTest,0,0,0.0,35,65,No
junit4,org.junit.tests.manipulation,OrderableTest,2,4,0.0,223,67,No
junit4,org.junit.tests.manipulation,OrderWithTest,3,2,0.0,200,69,No
junit4,org.junit.tests.manipulation,ReverseAlphanumericOrdering,3,0,0.0,9,68,No
junit4,org.junit.tests.manipulation,ReverseAlphanumericSorter,1,0,0.0,5,67,No
junit4,org.junit.tests.manipulation,SingleMethodTest,0,0,0.0,134,68,No
junit4,org.junit.tests.manipulation,SortableTest,1,4,0.0,220,70,No
junit4,org.junit.tests.listening,AllListeningTests,5,0,0.0,10,69,No
junit4,org.junit.tests.listening,ListenerTest,0,2,0.0,27,69,No
junit4,org.junit.tests.listening,RunnerTest,0,1,0.0,54,69,No
junit4,org.junit.tests.listening,TestListenerTest,1,2,0.0,45,68,No
junit4,org.junit.tests.listening,TextListenerTest,1,0,0.0,48,68,No
junit4,org.junit.tests.listening,UserStopTest,0,8,0.0,21,68,No
junit4,org.junit.tests.experimental.theories.internal,AllMembersSupplierTest,0,1,0.0,149,69,No
junit4,org.junit.tests.experimental.theories.internal,AllTheoriesInternalTests,3,1,0.0,8,68,No
junit4,org.junit.tests.experimental.theories.internal,ParameterizedAssertionErrorTest,0,1,0.0,66,68,No
junit4,org.junit.tests.experimental.theories.internal,SpecificDataPointsSupplierTest,0,9,0.0,99,68,No
junit4,org.junit.function,ThrowingRunnable,0,0,0.0,3,67,No
junit4,org.junit.tests.validation,AllValidationTests,3,0,0.0,8,67,No
junit4,org.junit.tests.validation,BadlyFormedClassesTest,0,1,0.0,43,66,No
junit4,org.junit.tests.validation,FailedConstructionTest,0,1,0.0,17,66,No
junit4,org.junit.tests.validation,ValidationTest,0,0,0.0,26,65,No
junit4,org.junit.experimental.max,CouldNotReadCoreException,1,0,0.0,6,65,No
junit4,org.junit.experimental.max,MaxCore,1,11,0.0,94,65,No
junit4,org.junit.experimental.max,MaxHistory,2,7,0.0,112,66,No
junit4,org.junit.tests.experimental.theories.extendingwithstubs,Correspondent,0,0,0.0,3,65,No
junit4,org.junit.tests.experimental.theories.extendingwithstubs,Guesser,2,6,0.0,91,65,No
junit4,org.junit.tests.experimental.theories.extendingwithstubs,GuesserQueue,2,2,0.0,41,65,No
junit4,org.junit.tests.experimental.theories.extendingwithstubs,MethodCall,1,2,0.0,40,65,No
junit4,org.junit.tests.experimental.theories.extendingwithstubs,ReguessableValue,0,0,0.0,7,64,No
junit4,org.junit.tests.experimental.theories.extendingwithstubs,StringableObject,0,2,0.0,21,64,No
junit4,org.junit.tests.experimental.theories.extendingwithstubs,Stub,0,0,0.0,3,63,No
junit4,org.junit.tests.experimental.theories.extendingwithstubs,StubbedTheories,3,3,0.0,41,63,No
junit4,org.junit.tests.experimental.theories.extendingwithstubs,StubbedTheoriesTest,3,0,0.0,8,62,No
junit4,org.junit.experimental.theories.suppliers,TestedOn,1,0,0.0,6,62,No
junit4,org.junit.experimental.theories.suppliers,TestedOnSupplier,1,1,0.0,12,61,No
junit4,org.junit.tests.experimental,AllExperimentalTests,2,0,0.0,13,61,No
junit4,org.junit.tests.experimental,AssumptionTest,0,2,0.0,231,62,No
junit4,org.junit.tests.experimental,MatcherTest,0,2,0.0,21,62,No
junit4,org.junit.runner.manipulation,Alphanumeric,2,0,0.0,13,61,No
junit4,org.junit.runner.manipulation,Filter,2,5,0.0,65,61,No
junit4,org.junit.runner.manipulation,Filterable,2,0,0.0,3,61,No
junit4,org.junit.runner.manipulation,InvalidOrderingException,1,0,0.0,11,60,No
junit4,org.junit.runner.manipulation,NoTestsRemainException,0,0,0.0,3,60,No
junit4,org.junit.runner.manipulation,Orderable,4,0,0.0,3,59,No
junit4,org.junit.runner.manipulation,Orderer,3,6,0.0,31,59,No
junit4,org.junit.runner.manipulation,Ordering,4,7,0.0,81,59,No
junit4,org.junit.runner.manipulation,package-info,2,0,0.0,0,59,No
junit4,org.junit.runner.manipulation,Sortable,1,0,0.0,3,58,No
junit4,org.junit.runner.manipulation,Sorter,3,1,0.0,31,58,No
junit4,org.junit.internal.management,FakeRuntimeMXBean,1,0,0.0,5,58,No
junit4,org.junit.internal.management,FakeThreadMXBean,1,0,0.0,8,57,No
junit4,org.junit.internal.management,ManagementFactory,6,1,0.0,48,57,No
junit4,org.junit.internal.management,ReflectiveRuntimeMXBean,1,1,0.0,34,57,No
junit4,org.junit.internal.management,ReflectiveThreadMXBean,1,2,0.0,56,57,No
junit4,org.junit.internal.management,RuntimeMXBean,0,0,0.0,3,56,No
junit4,org.junit.internal.management,ThreadMXBean,0,0,0.0,4,56,No
junit4,junit.tests.runner,AllTests,6,0,0.0,19,56,No
junit4,junit.tests.runner,BaseTestRunnerTest,0,0,0.0,37,56,No
junit4,junit.tests.runner,package-info,0,0,0.0,0,55,No
junit4,junit.tests.runner,ResultTest,0,4,0.0,136,56,No
junit4,junit.tests.runner,StackFilterTest,0,0,0.0,35,56,No
junit4,junit.tests.runner,TextFeedbackTest,0,1,0.0,99,56,No
junit4,junit.tests.runner,TextRunnerSingleMethodTest,0,0,0.0,21,56,No
junit4,junit.tests.runner,TextRunnerTest,0,3,0.0,42,56,No
junit4,org.junit.rules,DisableOnDebug,2,4,0.0,30,55,No
junit4,org.junit.rules,ErrorCollector,1,5,0.0,50,55,No
junit4,org.junit.rules,ExpectedException,4,3,0.0,76,55,No
junit4,org.junit.rules,ExpectedExceptionMatcherBuilder,1,1,0.0,26,55,No
junit4,org.junit.rules,ExternalResource,2,0,0.0,30,55,No
junit4,org.junit.rules,MethodRule,2,0,0.0,3,55,No
junit4,org.junit.rules,RuleChain,2,1,0.0,26,54,No
junit4,org.junit.rules,RunRules,1,1,0.0,17,54,No
junit4,org.junit.rules,Stopwatch,3,2,0.0,67,54,No
junit4,org.junit.rules,TemporaryFolder,1,23,0.0,185,55,No
junit4,org.junit.rules,TestName,1,0,0.0,10,55,No
junit4,org.junit.rules,TestRule,8,0,0.0,3,55,No
junit4,org.junit.rules,TestWatcher,3,2,0.0,85,55,No
junit4,org.junit.rules,TestWatchman,3,0,0.0,31,55,No
junit4,org.junit.rules,Timeout,1,1,0.0,80,55,No
junit4,org.junit.rules,Verifier,2,3,0.0,13,54,No
junit4,org.junit.rules,AllRulesTests,32,1,0.0,25,54,No
junit4,org.junit.rules,BlockJUnit4ClassRunnerOverrideTest,2,0,0.0,114,55,No
junit4,org.junit.rules,ClassRulesTest,4,6,0.0,276,56,No
junit4,org.junit.rules,DisableOnDebugTest,2,0,0.0,112,56,No
junit4,org.junit.rules,ErrorCollectorTest,2,1,0.0,262,58,No
junit4,org.junit.rules,EventCollector,0,5,0.0,146,58,No
junit4,org.junit.rules,ExpectedExceptionTest,3,2,0.0,295,60,No
junit4,org.junit.rules,ExternalResourceRuleTest,1,2,0.0,122,60,No
junit4,org.junit.rules,LoggingMethodRule,2,0,0.0,11,60,No
junit4,org.junit.rules,LoggingStatement,0,0,0.0,18,60,No
junit4,org.junit.rules,LoggingTestRule,2,0,0.0,11,59,No
junit4,org.junit.rules,LoggingTestWatcher,1,0,0.0,30,59,No
junit4,org.junit.rules,MethodRulesTest,4,0,0.0,300,61,No
junit4,org.junit.rules,NameRulesTest,1,0,0.0,32,61,No
junit4,org.junit.rules,RuleChainTest,2,0,0.0,60,61,No
junit4,org.junit.rules,RuleMemberValidatorTest,3,0,0.0,263,62,No
junit4,org.junit.rules,StopwatchTest,3,0,0.0,156,62,No
junit4,org.junit.rules,TempFolderRuleTest,1,6,0.0,208,63,No
junit4,org.junit.rules,TemporaryFolderRuleAssuredDeletionTest,1,0,0.0,26,63,No
junit4,org.junit.rules,TemporaryFolderUsageTest,2,2,0.0,230,64,No
junit4,org.junit.rules,TestRuleTest,7,0,0.0,468,66,No
junit4,org.junit.rules,TestWatcherTest,7,2,0.0,306,68,No
junit4,org.junit.rules,TestWatchmanTest,1,0,0.0,63,68,No
junit4,org.junit.rules,TimeoutRuleTest,3,4,0.0,114,68,No
junit4,org.junit.rules,VerifierRuleTest,1,8,0.0,22,68,No
junit4,org.junit.tests.running.classes,AllClassesTests,11,0,0.0,17,67,No
junit4,org.junit.tests.running.classes,BlockJUnit4ClassRunnerTest,0,1,0.0,49,67,No
junit4,org.junit.tests.running.classes,ClassLevelMethodsWithIgnoredTestsTest,0,8,0.0,116,68,No
junit4,org.junit.tests.running.classes,EnclosedTest,0,0,0.0,37,67,No
junit4,org.junit.tests.running.classes,IgnoreClassTest,0,0,0.0,19,67,No
junit4,org.junit.tests.running.classes,ParameterizedTestTest,0,6,0.0,628,70,No
junit4,org.junit.tests.running.classes,ParentRunnerFilteringTest,0,11,0.0,121,71,No
junit4,org.junit.tests.running.classes,ParentRunnerTest,0,11,0.0,234,71,No
junit4,org.junit.tests.running.classes,RunWithTest,0,3,0.0,60,71,No
junit4,org.junit.tests.running.classes,SuiteTest,0,0,0.0,157,72,No
junit4,org.junit.tests.running.classes,ThreadsTest,0,1,0.0,49,72,No
junit4,org.junit.tests.running.classes,UseSuiteAsASuperclassTest,0,0,0.0,28,71,No
junit4,org.junit.tests.deprecated,AllDeprecatedTests,1,0,0.0,7,71,No
junit4,org.junit.tests.deprecated,JUnit4ClassRunnerTest,0,0,0.0,40,71,No
junit4,junit.tests.framework,AllTests,12,0,0.0,20,71,No
junit4,junit.tests.framework,AssertionFailedErrorTest,0,0,0.0,15,70,No
junit4,junit.tests.framework,AssertTest,1,0,0.0,152,71,No
junit4,junit.tests.framework,ComparisonCompactorTest,0,0,0.0,78,71,No
junit4,junit.tests.framework,ComparisonFailureTest,2,2,0.0,36,71,No
junit4,junit.tests.framework,DoublePrecisionAssertTest,1,0,0.0,43,71,No
junit4,junit.tests.framework,Failure,0,0,0.0,6,70,No
junit4,junit.tests.framework,FloatAssertTest,1,0,0.0,46,70,No
junit4,junit.tests.framework,InheritedTestCase,2,0,0.0,4,70,No
junit4,junit.tests.framework,NoArgTestCaseTest,1,0,0.0,4,69,No
junit4,junit.tests.framework,NoTestCaseClass,2,0,0.0,4,69,No
junit4,junit.tests.framework,NoTestCases,1,0,0.0,4,69,No
junit4,junit.tests.framework,NotPublicTestCase,1,0,0.0,6,68,No
junit4,junit.tests.framework,NotVoidTestCase,1,0,0.0,7,68,No
junit4,junit.tests.framework,OneTestCase,1,0,0.0,8,68,No
junit4,junit.tests.framework,OverrideTestCase,2,0,0.0,5,67,No
junit4,junit.tests.framework,package-info,0,0,0.0,0,67,No
junit4,junit.tests.framework,Success,0,0,0.0,7,67,No
junit4,junit.tests.framework,SuiteTest,11,0,0.0,88,67,No
junit4,junit.tests.framework,TestCaseTest,3,11,0.0,163,67,No
junit4,junit.tests.framework,TestImplementorTest,1,0,0.0,38,67,No
junit4,junit.tests.framework,TestListenerTest,2,0,0.0,60,67,No
junit4,junit.tests.framework,ThreeTestCases,1,0,0.0,8,67,No
junit4,org.junit.validator,AnnotationsValidator,4,4,0.0,80,67,No
junit4,org.junit.validator,AnnotationValidator,1,0,0.0,12,67,No
junit4,org.junit.validator,AnnotationValidatorFactory,2,1,0.0,18,67,No
junit4,org.junit.validator,PublicClassValidator,1,2,0.0,11,66,No
junit4,org.junit.validator,TestClassValidator,0,0,0.0,3,66,No
junit4,org.junit.validator,ValidateWith,1,0,0.0,6,66,No
junit4,org.junit.validator,AllValidatorTests,7,0,0.0,8,65,No
junit4,org.junit.validator,AnnotationsValidatorTest,3,0,0.0,67,65,No
junit4,org.junit.validator,AnnotationValidatorFactoryTest,3,0,0.0,31,65,No
junit4,org.junit.validator,PublicClassValidatorTest,1,0,0.0,23,65,No
junit4,org.junit.internal.runners,ClassRoadie,3,8,0.0,58,65,No
junit4,org.junit.internal.runners,ErrorReportingRunner,2,19,0.0,69,65,No
junit4,org.junit.internal.runners,FailedBefore,1,0,0.0,4,65,No
junit4,org.junit.internal.runners,InitializationError,0,0,0.0,17,65,No
junit4,org.junit.internal.runners,JUnit38ClassRunner,1,28,0.0,137,65,No
junit4,org.junit.internal.runners,JUnit4ClassRunner,6,20,0.0,103,65,No
junit4,org.junit.internal.runners,MethodRoadie,3,19,0.0,128,65,No
junit4,org.junit.internal.runners,MethodValidator,4,9,0.0,66,65,No
junit4,org.junit.internal.runners,package-info,0,0,0.0,0,65,No
junit4,org.junit.internal.runners,SuiteMethod,1,2,0.0,19,65,No
junit4,org.junit.internal.runners,TestClass,2,11,0.0,75,65,No
junit4,org.junit.internal.runners,TestMethod,2,3,0.0,43,65,No
junit4,org.junit.internal.runners,ErrorReportingRunnerTest,2,3,0.0,55,65,No
junit4,junit.framework,Assert,2,14,0.0,160,65,No
junit4,junit.framework,AssertionFailedError,1,0,0.0,11,65,No
junit4,junit.framework,ComparisonCompactor,1,7,0.0,65,65,No
junit4,junit.framework,ComparisonFailure,3,0,0.0,21,65,No
junit4,junit.framework,JUnit4TestAdapter,4,4,0.0,58,65,No
junit4,junit.framework,JUnit4TestAdapterCache,6,16,0.0,57,65,No
junit4,junit.framework,JUnit4TestCaseFacade,3,1,0.0,20,64,No
junit4,junit.framework,package-info,0,0,0.0,0,64,No
junit4,junit.framework,Protectable,2,0,0.0,3,64,No
junit4,junit.framework,Test,2,0,0.0,4,64,No
junit4,junit.framework,TestCase,5,4,0.0,189,64,No
junit4,junit.framework,TestFailure,4,0,0.0,27,64,No
junit4,junit.framework,TestListener,3,0,0.0,6,64,No
junit4,junit.framework,TestResult,7,4,0.0,96,64,No
junit4,junit.framework,TestSuite,3,19,0.0,165,64,No
junit4,org.junit.runners,AllTests,1,0,0.0,5,64,No
junit4,org.junit.runners,BlockJUnit4ClassRunner,3,21,0.0,231,65,No
junit4,org.junit.runners,JUnit4,1,0,0.0,5,65,No
junit4,org.junit.runners,MethodSorters,0,0,0.0,12,64,No
junit4,org.junit.runners,package-info,2,0,0.0,0,64,No
junit4,org.junit.runners,Parameterized,3,22,0.0,207,65,No
junit4,org.junit.runners,ParentRunner,4,51,0.0,309,66,No
junit4,org.junit.runners,RuleContainer,0,7,0.0,69,66,No
junit4,org.junit.runners,Suite,1,5,0.0,51,66,No
junit4,org.junit.runners,AllRunnersTests,7,0,0.0,9,65,No
junit4,org.junit.runners,CustomBlockJUnit4ClassRunnerTest,2,7,0.0,45,65,No
junit4,org.junit.runners,RuleContainerTest,1,0,0.0,49,65,No
junit4,org.junit.experimental,ParallelComputer,0,1,0.0,45,65,No
junit4,org.junit.tests.description,AllDescriptionTests,4,0,0.0,9,65,No
junit4,org.junit.tests.description,AnnotatedDescriptionTest,0,0,0.0,68,65,No
junit4,org.junit.tests.description,SuiteDescriptionTest,0,0,0.0,26,65,No
junit4,org.junit.tests.description,TestDescriptionMethodNameTest,0,0,0.0,29,65,No
junit4,org.junit.tests.description,TestDescriptionTest,0,1,0.0,14,64,No
junit4,org.junit.tests.validation.anotherpackage,Sub,1,0,0.0,2,64,No
junit4,org.junit.tests.validation.anotherpackage,Super,0,0,0.0,5,64,No
junit4,org.junit.internal.runners.rules,RuleMemberValidator,1,14,0.0,165,64,No
junit4,org.junit.internal.runners.rules,ValidationError,0,0,0.0,6,64,No
junit4,junit.tests,AllTests,0,0,0.0,12,64,No
junit4,junit.tests,package-info,0,0,0.0,0,64,No
junit4,junit.tests,SampleJUnit3Tests,0,0,0.0,34,64,No
junit4,junit.tests,WasRun,0,0,0.0,7,63,No
junit4,junit.samples.money,IMoney,2,0,0.0,10,63,No
junit4,junit.samples.money,Money,2,5,0.0,66,63,No
junit4,junit.samples.money,MoneyBag,2,21,0.0,120,63,No
junit4,junit.samples.money,MoneyTest,3,1,0.0,121,64,No
junit4,junit.samples.money,package-info,1,0,0.0,0,63,No
junit4,org.junit.experimental.results,FailureList,0,3,0.0,18,63,No
junit4,org.junit.experimental.results,PrintableResult,1,1,0.0,27,63,No
junit4,org.junit.experimental.results,ResultMatchers,1,0,0.0,52,63,No
junit4,org.junit.samples,AllSamplesTests,1,0,0.0,7,63,No
junit4,org.junit.samples,ListTest,0,2,0.0,65,63,No
junit4,org.junit.samples,package-info,0,0,0.0,0,63,No
junit4,org.junit.samples,SimpleTest,0,0,0.0,27,62,No
junit4,org.junit.internal.runners.model,EachTestNotifier,1,16,0.0,38,62,No
junit4,org.junit.internal.runners.model,MultipleFailureException,0,0,0.0,7,62,No
junit4,org.junit.internal.runners.model,ReflectiveCallable,0,0,0.0,10,62,No
junit4,org.junit.internal.builders,AllDefaultPossibilitiesBuilder,6,3,0.0,44,62,No
junit4,org.junit.internal.builders,AnnotatedBuilder,0,5,0.0,40,62,No
junit4,org.junit.internal.builders,IgnoredBuilder,1,1,0.0,9,62,No
junit4,org.junit.internal.builders,IgnoredClassRunner,0,3,0.0,14,62,No
junit4,org.junit.internal.builders,JUnit3Builder,0,1,0.0,12,61,No
junit4,org.junit.internal.builders,JUnit4Builder,0,0,0.0,6,61,No
junit4,org.junit.internal.builders,NullBuilder,0,0,0.0,6,61,No
junit4,org.junit.internal.builders,SuiteMethodBuilder,0,1,0.0,17,61,No
junit4,org.junit.internal.builders,AnnotatedBuilderTest,1,0,0.0,75,61,No
junit4,junit.textui,package-info,0,0,0.0,0,61,No
junit4,junit.textui,ResultPrinter,1,8,0.0,73,61,No
junit4,junit.textui,TestRunner,1,10,0.0,119,61,No
junit4,org.junit.experimental.theories.internal,AllMembersSupplier,0,19,0.0,150,61,No
junit4,org.junit.experimental.theories.internal,Assignments,3,10,0.0,105,61,No
junit4,org.junit.experimental.theories.internal,BooleanSupplier,0,0,0.0,7,61,No
junit4,org.junit.experimental.theories.internal,EnumSupplier,0,1,0.0,15,61,No
junit4,org.junit.experimental.theories.internal,ParameterizedAssertionError,0,2,0.0,38,61,No
junit4,org.junit.experimental.theories.internal,SpecificDataPointsSupplier,1,10,0.0,57,61,No
junit4,org.junit.tests.experimental.theories,AllTheoriesTests,4,0,0.0,11,61,No
junit4,org.junit.tests.experimental.theories,AssumingInTheoriesTest,1,0,0.0,20,61,No
junit4,org.junit.tests.experimental.theories,ParameterSignatureTest,0,0,0.0,57,61,No
junit4,org.junit.tests.experimental.theories,PotentialAssignmentTest,0,0,0.0,39,61,No
junit4,org.junit.tests.experimental.theories,TestedOnSupplierTest,0,0,0.0,14,60,No
junit4,org.junit.tests.experimental.theories,TheoryTestUtils,0,0,0.0,14,60,No
junit4,org.junit.tests.assertion,AllAssertionTests,3,0,0.0,8,60,No
junit4,org.junit.tests.assertion,AssertionTest,0,50,0.0,843,63,No
junit4,org.junit.tests.assertion,ComparisonFailureTest,0,0,0.0,36,62,No
junit4,org.junit.tests.assertion,MultipleFailureExceptionTest,0,0,0.0,81,63,No
junit4,org.junit.runners.parameterized,BlockJUnit4ClassRunnerWithParameters,1,21,0.0,176,63,No
junit4,org.junit.runners.parameterized,BlockJUnit4ClassRunnerWithParametersFactory,3,0,0.0,7,63,No
junit4,org.junit.runners.parameterized,ParametersRunnerFactory,1,0,0.0,4,63,No
junit4,org.junit.runners.parameterized,TestWithParameters,0,5,0.0,51,62,No
junit4,org.junit.runners.parameterized,AllParameterizedTests,5,0,0.0,8,62,No
junit4,org.junit.runners.parameterized,BlockJUnit4ClassRunnerWithParametersTest,2,0,0.0,49,62,No
junit4,org.junit.runners.parameterized,ParameterizedNamesTest,0,2,0.0,30,62,No
junit4,org.junit.runners.parameterized,TestWithParametersTest,1,5,0.0,105,62,No
junit4,org.junit.tests.experimental.results,AllResultsTests,2,0,0.0,7,62,No
junit4,org.junit.tests.experimental.results,PrintableResultTest,0,1,0.0,29,62,No
junit4,org.junit.tests.experimental.results,ResultMatchersTest,0,1,0.0,24,62,No
junit4,junit.extensions,ActiveTestSuite,0,2,0.0,47,62,No
junit4,junit.extensions,package-info,0,0,0.0,0,62,No
junit4,junit.extensions,RepeatedTest,1,3,0.0,27,62,No
junit4,junit.extensions,TestDecorator,0,0,0.0,23,61,No
junit4,junit.extensions,TestSetup,1,0,0.0,20,61,No
junit4,org.junit.internal.runners.statements,ExpectException,0,3,0.0,31,61,No
junit4,org.junit.internal.runners.statements,Fail,0,0,0.0,10,61,No
junit4,org.junit.internal.runners.statements,FailOnTimeout,1,18,0.0,173,61,No
junit4,org.junit.internal.runners.statements,InvokeMethod,0,0,0.0,12,61,No
junit4,org.junit.internal.runners.statements,RunAfters,1,1,0.0,31,61,No
junit4,org.junit.internal.runners.statements,RunBefores,0,1,0.0,20,61,No
junit4,org.junit.internal.runners.statements,ExpectExceptionTest,2,1,0.0,59,61,No
junit4,org.junit.internal.runners.statements,FailOnTimeoutTest,2,7,0.0,192,61,No
junit4,org.junit.tests,AllTests,1,0,0.0,25,61,No
junit4,org.junit.tests,ObjectContractTest,0,0,0.0,26,61,No
junit4,org.junit.tests,package-info,1,0,0.0,0,61,No
junit4,org.junit.tests,SampleJUnit4Tests,0,0,0.0,92,61,No
junit4,org.junit.tests,TestSystem,0,0,0.0,19,61,No
junit4,org.junit.runner.notification,Failure,0,1,0.0,31,61,No
junit4,org.junit.runner.notification,package-info,0,1,0.0,0,61,No
junit4,org.junit.runner.notification,RunListener,2,1,0.0,25,61,No
junit4,org.junit.runner.notification,RunNotifier,4,32,0.0,136,61,No
junit4,org.junit.runner.notification,StoppedByUserException,1,1,0.0,3,61,No
junit4,org.junit.runner.notification,SynchronizedRunListener,3,3,0.0,82,61,No
junit4,org.junit.runner.notification,AllNotificationTests,6,4,0.0,8,61,No
junit4,org.junit.runner.notification,ConcurrentRunNotifierTest,4,25,0.0,119,61,No
junit4,org.junit.runner.notification,RunNotifierTest,4,29,0.0,101,61,No
junit4,org.junit.runner.notification,SynchronizedRunListenerTest,2,6,0.0,112,61,No
junit4,org.junit.tests.junit3compatibility,AllJUnit3CompatibilityTests,10,0,0.0,15,61,No
junit4,org.junit.tests.junit3compatibility,AllTestsTest,0,0,0.0,62,61,No
junit4,org.junit.tests.junit3compatibility,ClassRequestTest,0,0,0.0,12,61,No
junit4,org.junit.tests.junit3compatibility,ForwardCompatibilityPrintingTest,0,1,0.0,66,61,No
junit4,org.junit.tests.junit3compatibility,ForwardCompatibilityTest,0,3,0.0,194,61,No
